,modelC_cat_train,modelC_cat_test
8397,2608.4929250183036,2568.3275628004917
8398,1927.0249992692152,1811.6668923526809
8399,1803.1219381231829,4475.817974261261
8400,2166.0783352219396,3685.7073555614916
8401,2889.3062985033953,4831.049200078391
8402,2171.1962368158092,3274.3074047302202
8403,2472.745570061478,2324.927297741332
8404,2199.1276795521762,1840.02038727433
8405,2000.4580854063765,2552.5997090030796
8406,3654.961797059397,2421.070508065975
8407,3317.352158870741,5408.362208049676
8408,2951.095599887428,3190.4129830374545
8409,1597.8514000484772,2327.9886316888637
8410,2377.5803309061916,2919.6086620004435
8411,3550.8432431303263,5021.717763602418
8412,2318.6271086093984,2257.7637757998214
8413,2773.1834111270136,2466.6828054272887
8414,2337.614862653764,2276.554137997948
8415,2249.0036791467237,2806.2915294278873
8416,3971.5551126994505,4632.749439378723
8417,2497.296157675255,2713.6384798728714
8418,4899.1861714845,2593.8803265641354
8419,2376.1982613424198,2082.9167544073507
8420,3539.7310321241857,2070.758629070808
8421,2553.0903053497677,3656.790218073057
8422,3156.1715465613065,2850.937595201439
8423,2221.5331542837293,3183.357666467342
8424,2763.6702185383438,2771.1392195202216
8425,1815.1811158656392,2883.1406812988957
8426,2887.84510555568,2807.6860249121905
8427,2547.9817300325576,2494.114314558185
8428,2701.2268601317414,2831.45787303408
8429,2364.63022367703,2687.4882927748376
8430,2384.2333871732103,2252.4867600792486
8431,2274.4073729836864,2074.259140084951
8432,2806.194121050647,4739.292628156171
8433,4998.719409403271,3622.3655963748615
8434,2819.677951078405,2542.4030834720093
8435,2881.3604216143144,2192.5897133736726
8436,2241.2392997477587,2159.467183969671
8437,2562.186950440023,3818.214872306859
8438,1565.1660443984476,2808.945358115486
8439,2050.2291274119525,2911.9744961567385
8440,2691.061467726929,4130.489390965353
8441,2687.955593144891,2088.608454452989
8442,2107.571541566079,2997.4297219077816
8443,3195.447146995346,2893.9949073567486
8444,2195.4394787310293,4215.414585774338
8445,3631.5998093153116,3693.1303510872663
8446,3295.279290493096,2318.0871912364687
8447,2216.4516968256844,4914.710831493547
8448,3636.000873420854,2582.7238229917552
8449,2281.455873489034,3229.710924602751
8450,3336.6523602899215,2782.520920308785
8451,1917.905112384035,2825.7044201721324
8452,1990.7999607914633,2456.2327000043597
8453,1868.4795046877148,1994.5842931435568
8454,2369.665278691622,2155.119870232427
8455,2088.307110983733,2644.965368450553
8456,1890.0703196921022,2375.866677509615
8457,1648.4477713276265,3798.8183603517923
8458,2902.8380757283885,3627.7434465269807
8459,1619.1583221796564,2965.0343714376154
8460,1912.2355140995141,2685.292505666885
8461,1881.1116890539884,2150.582442407243
8462,2404.0743800871182,2498.274001908606
8463,4053.3982605803494,3930.819294402526
8464,3271.766977589065,5805.000637694594
8465,2834.589683124065,3048.431502472575
8466,3207.050886939802,3951.515057093252
8467,2767.9140511433106,3627.655675186802
8468,3219.875351373838,3785.3492724439284
8469,4889.57656561112,2775.765019265915
8470,1959.1699756097964,5968.906959801007
8471,2621.3391709285725,2578.312088955966
8472,3377.6881599660096,3318.233264601672
8473,2769.5390201561427,2995.7136252609807
8474,1813.4914855619886,4973.649779995789
8475,2098.99372232507,2126.546475502095
8476,3185.56387429414,2502.0688399560704
8477,2348.226812016254,2454.0412677718587
8478,2163.3685829540573,3027.014805646829
8479,2921.4634147886077,3202.776466518934
8480,2063.8186348119953,2682.7907672297833
8481,3558.9573218876176,4873.711177512003
8482,1734.9680094104147,2655.9057726373194
8483,2444.087163514425,2797.0611353763748
8484,2531.5922659810176,2284.47623981378
8485,1934.4612318897102,2418.341950355306
8486,2484.719417200184,3040.4501877814373
8487,2298.402529930601,2187.8223723680535
8488,2268.7161263584667,2195.976302104963
8489,2343.047219355826,2869.691991425481
8490,2925.484631523082,3929.42168617688
8491,3070.720365568139,3313.4322121214964
8492,2497.951456863116,2518.9054262977015
8493,1997.7124709494478,5278.942534068674
8494,2245.0410419708496,3295.4206657016866
8495,2433.2077750428125,4298.694196903777
8496,2511.00228287153,5770.817112930612
8497,2136.2312370727705,2713.9562953468153
8498,2284.1825377440086,2313.85663127493
8499,2180.4625128145435,2543.793208540075
8500,2496.059509526708,2102.535428088819
8501,1550.256096042759,6012.614840314348
8502,2840.511313413184,6180.59801170313
8503,4336.393153303727,4673.055736602476
8504,2233.9352284591946,2079.7248960977554
8505,3543.3419257011915,5797.9003105383035
8506,2374.0351790898844,3161.1272765274443
8507,2315.883630701355,3553.1458725525545
8508,2068.279504030322,2711.830780861133
8509,3549.1054933571777,2403.082916945748
8510,1990.2386550129602,2448.322656686703
8511,1999.3766725873966,5028.052857293378
8512,2320.162672134345,3144.9643475991043
8513,1890.2780082048346,6082.3297503094345
8514,1899.376998459404,3237.016534623085
8515,2006.3691564472758,2659.991362565333
8516,2253.5163537884046,3299.1964013589313
8517,2308.682407579243,4846.088157166067
8518,2095.7991586243343,2169.9440484345673
8519,2736.9192085575846,2381.087219355935
8520,2879.651430521785,5051.795630215485
8521,2345.80283739401,2825.606633334138
8522,2728.19650904274,3485.5463631254265
8523,2830.3357439895276,3924.3860289996933
8524,4756.719471093051,4035.5157242870932
8525,2387.687867467097,6103.113576824121
8526,2898.843187744334,3077.68559289872
8527,1276.3843218936702,4569.196729814559
8528,2848.5140263961553,3346.8373069445415
8529,2429.535533907022,2608.202740600427
8530,3155.8543909462305,4504.170208656077
8531,2436.9953295843197,2294.516736165003
8532,2096.937390379576,2157.555881815048
8533,2365.8549813063255,4590.408055912147
8534,2274.0831353437416,5516.220457017689
8535,2255.9391951705193,2028.9941337523578
8536,2228.0887909874236,2526.5080948841323
8537,2370.8330518642492,5175.965572705973
8538,1666.3752970759538,2840.0422844678274
8539,2247.3128612557502,2011.8858093638598
8540,2016.7014241876132,6072.185488366037
8541,2320.215928742653,3889.5596555363313
8542,1803.3160190553522,2146.434247256272
8543,3688.788769295438,2517.0686134243283
8544,2972.0159880796004,2561.270718369905
8545,2326.7119632206295,4006.8528002194703
8546,2957.979969376119,2615.9625897380165
8547,2296.0375679525105,1993.5028114751708
8548,2176.9913274960745,3520.3501299873265
8549,3119.626578149079,2596.2915453167716
8550,2556.7993172800066,5746.917569485938
8551,3512.481830765188,2481.9606615996536
8552,3241.745114413914,3222.1641979577144
8553,2678.4957641531864,5009.775535998926
8554,2471.710968596623,2476.656414160458
8555,2617.845427777415,2649.109291931041
8556,2434.0982259509974,4288.0418861458
8557,3467.0814297711804,2616.1436396872714
8558,2563.3128897575893,2616.1436396872714
8559,2529.968204864368,3192.1548289692555
8560,2199.979294584543,2460.941416933986
8561,2377.4099811030674,2696.4565246946645
8562,2068.7830716775975,1921.8661395934676
8563,2436.8170353939695,2576.653995733931
8564,2119.9344525149895,2129.7564092130497
8565,1969.4345152239534,2364.5653435194104
8566,2638.4005613406744,2516.985502482495
8567,2174.193717687652,2478.5222252112785
8568,2241.2625723340984,5740.892713052412
8569,2085.5605782521798,2326.3131245656455
8570,1741.763181295294,4259.838197593077
8571,1986.2798620981039,2605.254191810439
8572,1848.115233969429,3016.1598610456394
8573,3801.7809566290593,3063.8764968807827
8574,2418.0740744664263,2263.409448143847
8575,2267.0959265228576,5079.151834441774
8576,2524.3062248421347,2318.0480384005505
8577,2556.293348399702,2318.0480384005505
8578,3010.329638320813,3778.4508425805993
8579,3192.458156189811,3282.0647590718786
8580,2325.5173024230216,2130.1775356141056
8581,3277.451715649458,3277.6352827323512
8582,2419.242907584575,2078.754451747006
8583,2277.168139396461,2738.5308083869195
8584,2705.0067140702904,3689.610245261847
8585,2311.2259914843003,3061.233729358848
8586,2430.3760759177317,2420.994473958353
8587,3361.600284446706,2528.95949855594
8588,2215.784938918393,2723.712563169257
8589,2817.7139011798417,5506.087328876292
8590,2613.0428544825454,3456.088339415467
8591,1991.8069938882754,3626.3966097323355
8592,2371.4174762607513,3981.4487041887974
8593,2003.6662865167418,4095.941349645036
8594,5387.280186320657,1959.1993762807956
8595,2053.53910622373,5860.90203428639
8596,2054.6135888185618,2336.135762885584
8597,2751.9302009803546,2732.474538200427
8598,2000.6267694116204,2100.142440638551
8599,2107.11576966392,3395.6447894034472
8600,2269.8658226209536,2315.9656649065364
8601,1665.90000797528,2547.209667093419
8602,2271.813557660591,2186.247714806684
8603,4374.31770233987,2372.7072525651615
8604,2216.4650524774206,2428.2634904944307
8605,2589.912785213044,5285.549413339633
8606,2264.1613312431864,2886.7279019696753
8607,2395.663864173237,1906.929856327338
8608,1757.4213003878658,2402.1388115706877
8609,3568.096394571925,4517.1338192877265
8610,1552.9902895296857,2690.5014569018867
8611,2125.6589427000513,2597.189911638413
8612,1871.4450093148203,2626.556713529426
8613,3764.410985888136,5116.141277558595
8614,3004.057040642342,2313.7372529398126
8615,2701.646597963475,2548.7879273842964
8616,2425.409921836699,2844.4486062582987
8617,2073.474740394916,3015.481093645192
8618,1955.5940886864794,3907.678657897863
8619,1920.2047818705128,2601.453415558581
8620,2245.7043332110957,5136.705469310803
8621,1834.1066693721536,2876.9096210289586
8622,2075.5417498681054,2597.170591131349
8623,1890.6081813556984,4539.731000264588
8624,4887.643336660491,2302.3812779096634
8625,2204.786670283654,3952.957580265819
8626,3117.6011435022992,2318.75013728014
8627,2202.5854155789652,5673.4554798489235
8628,2745.492210817676,2549.057947444888
8629,1530.0184613040344,3572.9642999997427
8630,4503.444055868406,3352.2173176714364
8631,2173.0052156962047,2327.643962495774
8632,4263.083657434409,4235.393853430281
8633,2009.0017797645714,5617.678526514586
8634,2296.3843884581197,4329.285589256676
8635,1877.316880580141,2310.8392069465854
8636,3384.7749855693974,5780.03163552629
8637,2782.540839628759,3259.0793078090974
8638,2536.923564943762,3981.182851776581
8639,2651.0436953611165,6343.823804758426
8640,2178.705231029954,2940.3126382700057
8641,2277.5916943162088,5962.869413299801
8642,5468.2861201272535,5685.45231201288
8643,5085.694089187733,2058.780478252319
8644,2225.7681586685676,3945.8432732788146
8645,2425.5109445513185,2367.0471453739283
8646,2082.2815813138923,2633.5621164196427
8647,1723.605502765485,2593.851149164241
8648,1830.7253462735525,3175.049664907646
8649,2445.200910776022,4071.126143917685
8650,2331.6917899713844,2972.0369009982
8651,2084.3181584119147,3729.589521743333
8652,2122.02145879698,3359.4782963893913
8653,1857.940028181311,3028.096910495925
8654,4120.352997888779,1967.243992258078
8655,1803.6659030535407,1978.1105279641429
8656,2559.3863826036722,2453.6186547500683
8657,2244.6930156840635,2960.7401051338175
8658,3142.246715055113,3452.226291739787
8659,2847.472007788866,2311.8779345883477
8660,2180.9100788904825,4878.232511345224
8661,2258.783644561441,3886.359214696536
8662,3549.6161987249125,3160.714090011462
8663,3098.765728033072,3491.885807419043
8664,2280.3424543791593,2363.3543865300153
8665,4036.581674022961,2631.973192876444
8666,1679.7753097404968,2327.6936902581524
8667,2411.1784242005574,2675.9708997449998
8668,3658.631799468876,2505.663793189098
8669,3951.437602645954,2548.9055837868414
8670,2285.827464011836,3169.200739857981
8671,2052.8925614016925,2033.6270792768942
8672,2926.6034431818407,2297.0958446749382
8673,2650.9245793642685,2167.3811159195725
8674,2259.5100309244344,6793.520743549185
8675,2278.0646503718763,6222.406162290546
8676,1981.186423342959,3154.651402199731
8677,2026.9821566769238,3263.1363238442905
8678,1980.617410491765,2449.591631112586
8679,2743.4098089001977,2704.2766119579824
8680,1840.557084430889,2560.33956260984
8681,2055.964925484448,2875.1844148627333
8682,2676.6802132165362,4094.952081869006
8683,4508.824515961487,3142.8957744779746
8684,2956.08515807194,2126.9082701747966
8685,3908.727898739612,3255.0303278028764
8686,1959.0117580967826,2447.876561002854
8687,2232.6989205145805,3008.962978616283
8688,1987.8482280371732,3899.1531662634543
8689,2228.6008331000953,2044.9549041636692
8690,2697.879640167148,2234.716277631143
8691,1924.8810390465635,2987.5529958935244
8692,3089.400727448373,2777.239042688417
8693,2559.4527973388026,3512.0399239494072
8694,3786.9230532921547,4771.049202414343
8695,3085.7715314287907,3781.456489958553
8696,4224.916588515753,3045.3256792028283
8697,4224.916588515753,4328.16198032259
8698,2168.059033502611,3289.5662481428926
8699,2582.7726048760237,2960.2633400984646
8700,1929.174011898932,3686.2038624160537
8701,2364.100829795227,2418.000134483265
8702,1845.0705504771258,4099.319109885325
8703,3399.795835063926,2779.65555899673
8704,3481.0426208380804,5466.075943631717
8705,2283.8061754364035,4608.894992697123
8706,2308.7671335028717,6057.619138809394
8707,2686.964515101772,3582.4220015430524
8708,3667.3028599173267,2358.938321756818
8709,5069.0437268404985,2470.2735871516343
8710,3596.4875439533207,3037.949547841313
8711,1851.202954470219,2629.5957755644035
8712,1725.1996126146807,5092.324357550993
8713,2251.1294771585904,4298.198733774461
8714,2300.9316380003997,2837.7487086413066
8715,3122.5661034381233,3043.293393916994
8716,3011.295478517206,3595.932199483467
8717,2588.3428235343245,3589.6573446317648
8718,2001.0941877826897,2610.076943507841
8719,2148.906028527477,2006.7250183218362
8720,2563.241520255647,3515.5095299524955
8721,1766.9815466695366,2372.98854541283
8722,5478.6633856829685,3046.360876803529
8723,1961.8605232195578,3643.3970253217108
8724,1862.014519610611,2827.4318972485794
8725,2992.9281834200515,4532.517357152911
8726,2736.5373872851187,2446.3644980538043
8727,2929.675195372489,2164.307925629313
8728,1969.3233278204714,2512.830773137123
8729,1976.2770278509347,3199.569843548042
8730,2155.5631970120226,2053.630513620394
8731,2681.0192807249855,2026.8321895807858
8732,2179.046009605521,3514.8650857493753
8733,2603.3319151137807,4874.042407333764
8734,2297.240643541344,2673.31958852664
8735,2078.5175723431275,4239.8557976534485
8736,1822.3160980313228,2528.4084293043516
8737,2498.763301019915,2627.6710875268227
8738,2514.6307488420116,5660.797305640499
8739,2267.4686086524525,3825.4411316918968
8740,1945.9547588642067,2453.1749903101118
8741,2212.4640377960814,2645.2864280552494
8742,2359.423805151967,3401.942864064422
8743,2150.2174268279473,3493.4452740917404
8744,2617.1144518103783,2441.764992031435
8745,2009.7862472441554,3598.68505720497
8746,1835.7222140985923,2914.7382307646158
8747,2236.668023515187,2250.9701344761097
8748,2647.874349976851,2188.1441053642257
8749,2376.3021344453678,2331.7955869906136
8750,2782.956145735765,2557.784105260514
8751,1976.1138129839464,3639.7258509158482
8752,5866.882525749783,4009.585396275248
8753,2597.3803273706103,1999.4526156228537
8754,1795.919003393822,2818.7615160825835
8755,3256.1502390374094,2161.424044443569
8756,2255.5400368109895,2773.0905730588374
8757,2925.937601274384,2140.3193065241894
8758,2098.9553563467116,2717.1025887466167
8759,2480.699581627364,2487.6433839635843
8760,3876.5239830969776,3790.8421901049705
8761,2992.934443801088,2185.959777270843
8762,2679.300515134125,2602.0260151117996
8763,3014.19082003977,1929.675134077345
8764,1836.1098367425027,2280.2383532790336
8765,1969.8113332870662,3516.8121719749993
8766,1988.6494810302688,2536.481652410317
8767,2371.2472985281656,3318.822218093598
8768,3952.004052606436,4176.630399535953
8769,4390.967322964158,3398.8266356890417
8770,3345.221834938488,2628.469541874309
8771,4198.828731343109,3756.017260687347
8772,1815.5936189684826,2666.6049239182175
8773,1761.8041578601942,3165.2914929460267
