,modelC_ridge_train,modelC_ridge_test
6238,2608.881385632761,2667.350981886838
6239,1889.0366964374023,1808.0902846825688
6240,1833.0254789291218,3738.8636738843334
6241,2592.643827299583,2117.6567757426355
6242,2773.3826584819144,2849.7816652407
6243,2177.479855599941,4588.114433741039
6244,2492.2279749195877,2543.790460720156
6245,1712.47798593326,2786.6688055216173
6246,2188.6891974487826,2522.562470630305
6247,2288.9908511459507,3262.4687787226744
6248,2590.1617039686303,2213.8493656228325
6249,3145.7714708841663,2103.942938268589
6250,2175.888829598645,2740.6206675649764
6251,1771.0665615932046,2302.0945029810186
6252,2428.853056684209,2705.294889247705
6253,2278.1072870319076,2244.02850466918
6254,4241.353871918937,3491.9752663875006
6255,2868.604806024573,1878.118596982403
6256,2676.40190717087,2970.060651351892
6257,3122.8575772302074,2710.1929921148767
6258,2279.958031848812,2231.9483091880456
6259,4305.428281289116,1641.5872423435562
6260,2834.5383542061354,1576.8374730769806
6261,3611.7817872599867,2324.243073431956
6262,2925.1778645250615,3973.0246349409754
6263,2057.2026652514596,2355.4774685919897
6264,2738.2912939163734,2575.479162093101
6265,2651.384711008052,2892.1555324240985
6266,4406.937502064015,2426.185181373573
6267,2048.7208308220906,4077.2497264421063
6268,2073.7864765741224,2436.5011577711593
6269,1167.512005409208,2796.5621747706186
6270,2747.770524336526,1857.804294269367
6271,1879.3630420088634,2612.788795425171
6272,3081.1046264985944,3056.7360742992287
6273,1938.1001729380118,2194.079855150151
6274,2741.861313315389,2601.5871133779374
6275,2741.861313315389,2294.6259960351726
6276,2274.4268993552396,5358.755948210373
6277,3282.2197023029803,2689.414252844551
6278,3041.670454475256,2266.152910166516
6279,2889.737834794981,2331.1893439793853
6280,3301.4702948436843,2572.05120921841
6281,1959.75550262841,3000.5187425059826
6282,2196.9978629548255,2143.149230184929
6283,2583.3596281088035,3350.431092873335
6284,3905.7177856442145,2245.073046228645
6285,2890.9903717747975,2845.4932424365697
6286,2285.219109908908,3720.267276018534
6287,1952.4354052127312,4298.767437925448
6288,2472.231510208915,2197.99658042629
6289,2142.1768041387,4288.41505866601
6290,1244.708157520086,1707.0113721058547
6291,3205.51631755924,3657.9147451138488
6292,2728.035734865436,2821.178374579977
6293,1685.0981408391167,2200.3187950778397
6294,2702.834888091213,3429.863361805435
6295,2855.0097664748846,2134.7712805701394
6296,2725.642152386424,6422.894663750926
6297,1896.5647696828814,1517.2090300812877
6298,2419.837003930251,1786.4101642305836
6299,3100.1656448295744,1786.4101642305836
6300,2397.0350423391933,1712.3749875850378
6301,4053.766667237126,2725.2484329305457
6302,2953.12751606071,3692.155013746405
6303,2418.475602798219,2098.8741129263594
6304,2286.0552871784107,1993.135449612714
6305,2368.334648524697,2129.7209961909275
6306,1606.2168355419576,5806.560092023516
6307,3134.000582609927,6637.3517861074015
6308,2492.5710056461817,2361.702382038397
6309,2463.4126916869095,2317.2371882994257
6310,2259.377156875673,2157.268349608712
6311,1739.4014854031973,1733.9565085085
6312,1775.5137414316555,2020.063429331781
6313,1551.4638916253646,4202.658071475828
6314,2937.8239989499107,2638.079481409461
6315,1253.364306895657,2408.783635954061
6316,2426.8594074480516,2984.2556086406958
6317,2047.3246494378704,2570.0254775944113
6318,2753.50203986823,4066.8788341202367
6319,2490.863174953755,3930.6169497541014
6320,2316.4068539755053,3005.1936863621336
6321,2621.197357090901,2189.2925178470637
6322,3305.7170035966756,1874.537489180858
6323,2160.300278859862,2088.7103968981564
6324,2290.665777267314,1613.004431877896
6325,1978.3325895782011,4580.918367971779
6326,2224.8483882818123,2515.9458766682865
6327,2614.7288703062754,2245.7708700745625
6328,2175.331591399034,2064.393713846931
6329,3465.252553904011,1960.6440948143068
6330,3038.1711625558373,1645.314534774136
6331,2038.530519768832,4329.274171486786
6332,1124.671703777801,2438.8698932862944
6333,2531.450226950054,2344.4618359079586
6334,2203.8229188765904,2708.718682574929
6335,2317.553301245138,1570.9301772804356
6336,1295.6382937647807,1952.9154559163223
6337,1558.7037353434528,1660.557139563718
6338,2281.664707017623,2168.365691326783
6339,3447.1404870312517,1265.1430614430956
6340,2875.608026740956,3246.6486291389087
6341,2439.0231122528307,1945.3442871141247
6342,2076.808813595811,4951.068665852923
6343,3307.8650155806167,4622.943645326378
6344,2663.080207498628,2237.0616008731868
6345,1650.2296825273586,2132.117855918075
6346,5260.620116635421,2508.3654912673715
6347,1739.3531840427434,2469.8219564239234
6348,2450.4892237192093,2179.127771724532
6349,3091.4659630835317,2122.1117083724657
6350,2783.060094364475,2355.9055360268903
6351,1733.382618568498,1795.4141403451395
6352,1695.8891542442607,2126.4983888162105
6353,2085.100101613608,4152.255048316836
6354,3614.310365664052,2735.195216062441
6355,1623.2522896303956,2952.050976556261
6356,1737.0796427655011,2315.8641820529547
6357,2209.3049300140874,4063.4171774429606
6358,2518.9179110609475,2457.6948900137895
6359,2723.2172834520657,2769.0662073455233
6360,2058.6698963862254,2236.1881477761162
6361,1775.4901786367943,3045.121401008996
6362,1815.4171973512034,2298.5920328066795
6363,3257.838590047404,2227.0406474517918
6364,1671.0332157266325,1619.2276740137304
6365,1326.8624994654726,2038.5241231580505
6366,1814.0867888785372,3479.6811157756892
6367,2076.0950399043513,2959.0896276280346
6368,3262.2284572329404,2681.137521204636
6369,2288.4427486425016,2488.125071350683
6370,3915.478745295619,3871.381208953051
6371,3389.1782104159192,3355.775763987754
6372,2550.75654767899,1728.3272656279637
6373,3018.4344054504395,2242.455622024846
6374,4976.211750794929,3458.434561060504
6375,1996.8622569599033,2637.597417069273
6376,2012.8618169561034,3622.1694568680477
6377,2473.146847777455,1943.7883251976068
6378,1874.768259164942,2107.2745732775024
6379,2427.381436790174,2582.3879107688845
6380,3079.233563822001,2274.659116156416
6381,2943.9874516388745,3808.611821992149
6382,2182.376246713025,4361.29662958956
6383,1879.2243470191447,1570.7258008199722
6384,3457.4074505293593,2444.3250397071597
6385,2332.4438483410613,1785.6883212753914
6386,1131.9859295092228,2184.083735558209
6387,2446.122720563288,2475.7562754914757
6388,1844.4999179812557,2403.7179567056505
6389,2380.803059856889,1847.829409987351
6390,2460.8439973429686,2516.6914891245824
6391,2483.6184058084436,1923.4730101504233
6392,1663.5097228924383,1717.1002883184308
6393,3378.1726572617576,2863.198810600186
6394,2638.300051658567,2241.3734977678914
6395,1503.6814170605257,3207.614108736391
6396,2614.329297195505,2142.0323159570135
6397,2293.388337480042,1992.6721870223241
6398,2600.735284865108,2495.0825986605505
6399,3742.453355702448,2321.9678203368376
6400,2148.9864949304665,2384.9200958363554
6401,2528.210222507355,1888.8377155830021
6402,3823.499311461654,4533.933861163512
6403,2443.2891902581378,2885.8436585999953
6404,1688.4120164347692,2705.86175135468
6405,2415.532476502124,1407.7944156438639
6406,3675.4947486986794,2358.671718394173
6407,3404.2645458888596,2452.4279738828527
6408,2625.84520145826,1879.0560074253503
6409,2934.5952333039822,3207.4597329838825
6410,3449.6620296040564,1305.4787458592539
6411,2730.6933306374467,2113.5799331912845
6412,2720.777843258995,2213.839451323772
6413,2400.0014347111037,1989.4450845488464
6414,2681.092204601855,1968.8022226548899
6415,2577.775620669112,1728.081251279009
6416,2412.8580788871086,2544.315232287352
6417,1662.2166559149737,1794.6276874922812
6418,1870.0747472261928,1874.8903556247794
6419,2182.1602813856366,3947.418346912734
6420,2076.9948406551202,2233.6400509997147
6421,2460.9984003633836,3872.117307099858
6422,2732.865382350352,1921.9701123873474
6423,4148.023573866863,2166.7533378430217
6424,1714.5040659939616,2166.7533378430217
6425,5753.458102895172,2166.7533378430217
6426,1969.112056345355,2789.272314065779
6427,2209.454458604978,2305.7489480437243
6428,2485.795762102348,3426.86626279998
6429,1980.329160915649,3235.338739437337
6430,3562.0910923001775,2539.6750096360743
6431,2476.644518964673,3125.560305824044
6432,2753.4981436197013,1848.3552248284873
6433,2349.0194442919546,2234.9569250856553
6434,2291.9401540780646,2906.8963141291174
6435,3567.0936452542264,2193.13301476771
6436,2718.2734872983265,6232.958284814915
6437,3441.694101048357,2097.340719179564
6438,3343.976783874017,2243.739979044203
6439,2327.3640279905676,2185.4669533404026
6440,3762.0725741887654,2601.1891340353855
6441,4185.519127724661,1856.9660222722982
6442,2305.4878296530555,2475.2592121782363
6443,2082.537121894984,3068.7887145460563
6444,2981.0037982455833,2738.0307204570186
6445,2005.5756594678935,1838.2794386693029
6446,2695.2132872840316,2415.9916006942644
6447,2791.1793971222783,2189.2935944704127
6448,3124.9180343278676,2134.6929416848184
6449,2678.082031904625,2309.5776971315972
6450,3333.957090802041,2806.758332522325
6451,2024.409465390049,2423.83759694168
6452,3052.324791424284,2358.7034842186777
6453,2201.1102627322307,1734.389498591378
6454,2528.530572294815,1577.105511298932
6455,2558.9261307549023,3333.970314277067
6456,1746.8853151555697,3124.5412368385832
6457,2419.2238250875316,2119.362983375761
6458,1740.361900973614,2468.17555244684
6459,3004.975658204286,2578.504123734124
6460,5073.288707377773,3731.0178743620027
6461,1859.8574663850545,2189.253633803509
6462,2466.8594764727713,1926.1975384644393
6463,2849.8784273621336,2051.1916270249903
6464,1812.2495158489846,2379.1177223348404
6465,2087.543066975685,2104.919442827724
6466,2343.4234363058576,2556.812517398124
6467,1988.0871486593205,2320.364940356247
6468,2347.0679525701426,4212.37884003111
6469,2030.967794651824,2177.0197193286945
6470,2276.13846593012,3502.1535878474256
6471,2455.837631477203,2794.5977290148935
6472,5812.4155946845,1801.5315483586412
6473,2086.3573773482085,2092.8733892355126
6474,3338.2710953950614,1441.725393749218
6475,2543.6192786195347,4460.31296892022
6476,2985.2473705162743,2639.588533607142
6477,4148.911586159127,3310.0819927433345
6478,2188.2485873051164,2058.66933411833
6479,2391.8223052463527,4535.013087468183
6480,2310.4994588215777,2125.633043837377
6481,1922.6754021800382,2272.920552675297
6482,2253.577357992846,1693.8520424454648
6483,2369.538287453243,3020.2588085289863
6484,2680.804776100732,2708.297364682048
6485,2958.1491332013184,3248.1011604787723
6486,2919.2812359504205,2879.785480130475
6487,5138.200181871133,2563.165279130973
6488,3545.2674146676754,2530.8971198440368
6489,2100.0362153483893,1617.115513331473
6490,2808.076136629025,1864.1344154967278
6491,3937.133955998668,2655.8434774789202
6492,2290.5248232479657,1655.0278778714055
6493,2931.7647952150055,2184.795080801352
6494,4465.060746899308,2469.442545176514
6495,2989.265468444641,5072.233720396489
6496,1586.0699526546055,2056.8726086250595
6497,2388.972727476133,1829.802450432233
6498,2394.8019144212926,2146.892040208393
6499,2395.5592318195795,2617.3098611128025
6500,1989.7782258676261,2365.886508397026
6501,1813.5556751095064,1868.7777389894557
6502,2379.670463678561,2361.6620627226125
6503,2748.5714118382944,2153.100032068879
6504,2499.9155595779816,2517.3020328319762
6505,1913.3362203945715,1723.9487640997359
6506,3761.48684393868,1942.8396324696855
6507,2218.1752047234795,3458.0949558620473
6508,1830.1976374616834,2786.5267676143594
6509,2285.9323869291825,2130.505695393913
6510,3066.917177507855,4456.766971801857
6511,3069.100170886124,1913.067646958222
6512,2510.063106427801,2356.039145627703
6513,1571.9953531875453,2211.0476647634496
6514,2135.162908631114,2112.4537151092613
6515,3845.5406725461826,1969.0464780073503
6516,1960.448917486481,4064.4092320290592
6517,3031.654338588226,4142.6334076442145
6518,2202.784628206951,2582.9014999998562
6519,2456.0811527864957,3538.4616400875734
6520,2472.1902760000253,2596.5134813182513
6521,1679.438563221309,4640.153867746548
6522,2531.212306145851,1548.8698130282805
6523,1928.589682887778,1308.916766469392
6524,2034.929005813354,2437.70930709256
6525,2370.9816428961612,2228.45451476085
6526,3433.4991755844994,3585.1497111076037
6527,2215.1622330389355,3038.5229867251605
6528,1814.7415118741055,1666.980498809004
6529,1584.8404231242152,3112.248564105469
6530,3323.33249942057,4208.732249909264
6531,1878.9879207380923,2429.9313183684462
6532,3447.7247436190764,1491.8805361854784
6533,819.687534840615,1667.6124401101304
6534,2615.7239814627865,1591.367661245066
6535,2484.871212062789,2306.4249037163077
6536,2128.800716116932,4536.593108727514
6537,2434.6678611233283,2038.3015106788916
6538,1506.318105820265,2247.490746571645
6539,3014.05781849409,1964.694279600104
6540,2217.22500835955,1880.48525013929
6541,2159.9136825014743,2053.0275372686056
6542,1833.2657375119447,2565.3364406907685
6543,2209.5207175560754,2682.246456910177
6544,1388.139842697572,5227.245421754369
6545,2319.3112148523737,2336.8370938694006
6546,2163.899860337766,2414.9905103222854
6547,2497.2768582595436,1692.7659630270384
6548,2199.202332999776,1788.1640833394013
6549,2273.731752248575,1054.7759202266707
6550,4393.7725310336555,4428.036733586499
6551,2433.412885571872,2253.8650442758426
6552,2387.5670978391363,2167.962049960555
6553,3286.7093874267966,2608.8792186828964
6554,2729.452302786094,2526.3167980288067
6555,2707.0165316948087,2411.1296853701892
6556,2211.32996166286,1497.511030308117
6557,2143.5715590955842,3155.248439360549
6558,3026.0407844554993,2777.58153537967
6559,2130.628285118362,5313.700997987403
6560,2103.1776905537586,4262.204026986913
6561,2058.235602919489,1946.0462416240848
6562,3501.8537991408484,2071.5430523980913
6563,2892.3276881299303,2221.017764798763
6564,1845.5535658802655,3369.9541465431976
6565,2336.223802688391,2030.8566850550778
6566,2448.775922237428,1729.0389047061883
6567,1869.6492227799245,2052.9974464817424
6568,1784.5819742085473,1973.6905337449534
6569,2552.8346669954153,3656.295563053027
6570,4614.064274533986,3117.986625837172
6571,2665.139316803757,2386.9033519259438
6572,4988.057314070694,2663.3261770406316
6573,3135.844542573574,2495.485492497353
6574,2903.408372142822,1851.2118031179962
6575,3182.8286021904355,2759.911006717511
6576,2304.422088236502,2692.40577462306
6577,3081.9183501173648,6277.447351697902
6578,3363.392463981639,1658.7780970471492
6579,2726.915847170395,2951.9821780633633
6580,2616.0740395959374,1952.676342624663
6581,1781.636870837183,1854.4395879778338
6582,2970.8891926799147,4214.173091524111
6583,2196.9906896252696,1505.7125908145385
6584,2031.2611133745932,2306.185897519375
6585,1627.463396483842,1508.6738501708721
6586,2081.7796258169788,2450.912800832602
6587,2569.855415805034,2380.4206296477964
6588,3897.809214891603,3196.830512177157
6589,1697.707794646915,2399.1509487290377
6590,2305.8730208676166,3156.732077084974
6591,2612.258411669776,1268.2783016704468
6592,3804.5515542199905,2054.5717954089696
6593,2489.295218723962,2103.2316153626916
6594,2003.9129339539143,3419.991430983907
6595,2286.23881735931,2105.4309237776542
6596,2323.835803354336,1946.0386605222507
6597,3012.0797872626163,1627.7393712220903
6598,2248.278389053831,3146.2742848289736
6599,2536.2560085061386,2214.2207878227964
6600,1895.0275328254609,2517.078965388596
6601,3568.1391430715016,3104.745775569372
6602,2792.039317730355,2167.205471934024
6603,3555.5345209920697,1677.5500983749928
6604,2192.0428534279918,1771.4639249106506
6605,2445.404087476395,2013.4659605817608
6606,2650.5884354951727,1047.0093489805397
6607,3007.0953928494264,1637.3289460353271
6608,2182.347523668739,4178.592333712928
6609,1827.5694437721456,4071.708690840187
6610,1854.9150769640396,1699.0451513682638
6611,2580.4167876281367,3346.7855353173627
6612,3139.206094571645,3387.5502811930405
6613,3132.6446950322397,1826.8867494191604
6614,2080.043414123332,1788.2387990262825
6615,3920.57423674955,2535.6184397493585
